,Num days
pandas-dev/pandas,35.51098761574074
aFarkas/html5shiv,228.11255208333333
stefanprodan/dockprom,13.262122568716515
spf13/afero,69.6089699074074
facebook/jscodeshift,57.79594794489611
microsoft/reactxp,86.87575547138046
openssl/openssl,20.69129123263889
muaz-khan/RecordRTC,47.58117339065256
deviantony/docker-elk,47.72894014550264
roots/bedrock,31.61537729414683
Bearded-Hen/Android-Bootstrap,107.33227141203703
shadowsocks/shadowsocks,167.65280092592593
IanLunn/Hover,159.07868312757202
tsl0922/ttyd,102.54196574074074
airbnb/mavericks,54.1584737654321
phar-io/manifest,399.429693287037
locustio/locust,23.525831855791964
mholt/PapaParse,210.09642052469135
NorthwoodsSoftware/GoJS,13.234175835738334
sj26/mailcatcher,163.65844420077974
tuupola/lazyload,129.5671898148148
kubernetes/ingress-nginx,10.402757583682009
RicoSuter/NSwag,7.347519249512671
billryan/resume,143.29153935185187
1N3/Sn1per,53.604709201388886
microsoft/VFSForGit,47.31398068326948
julienschmidt/httprouter,646.8846334876544
apache/dolphinscheduler,34.5050106095679
WickyNilliams/headroom.js,60.03646412037037
imagemin/imagemin,385.9962731481482
capstone-engine/capstone,111.96709929757344
insin/nwb,17.932916157916157
stanfordnlp/GloVe,52.637511574074075
iperov/DeepFaceLab,21.19503472222222
Hacker0x01/react-datepicker,18.807638438786007
lucidrains/DALLE-pytorch,4.849492357231533
crazycodeboy/react-native-splash-screen,173.03128367003364
riccardoscalco/textures,310.5417939814815
sdispater/pendulum,57.34345083534621
TerryCavanagh/VVVVVV,101.98636739417991
uNetworking/uWebSockets,17.25851807899672
Grsmto/simplebar,86.48812292260209
api-platform/api-platform,32.49797316806053
desandro/imagesloaded,199.14346643518516
gorakhargosh/watchdog,99.46520543981482
prisma/prisma,9.232384121472663
vi/websocat,118.51457120811286
michaelvillar/dynamics.js,40.26149831649832
google/sentencepiece,71.18228009259259
plotly/dash,24.642992271505378
nopSolutions/nopCommerce,54.05784245642702
JetBrains/compose-multiplatform,4.628254924655047
myliang/x-spreadsheet,28.037342303240738
tealeg/xlsx,243.09380324074075
mgonto/restangular,70.75961419753087
auduno/clmtrackr,127.47271296296297
sindresorhus/got,23.71957184761097
wilsonpage/fastdom,70.87385416666667
apprenticeharper/DeDRM_tools,27.92576924189815
dpkp/kafka-python,72.24063587261504
OctoPrint/OctoPrint,26.576606515274403
bda-research/node-crawler,26.720775462962962
codertimo/BERT-pytorch,1.150931712962963
greenrobot/EventBus,430.7585300925926
jaredpalmer/tsdx,14.143378577441078
FredKSchott/snowpack,10.986960535230352
jaywcjlove/hotkeys-js,39.968690277777775
VincentGarreau/particles.js,35.59495833333333
vercel/vercel,2.2835202169399405
russross/blackfriday,197.73547067901237
Delgan/loguru,109.88708043981482
keybase/client,28.47353324915825
wader/fq,39.016764025054464
dropbox/zxcvbn,54.925925925925924
roughike/BottomBar,7.360420524691359
antlr/antlr4,128.207031848659
Squirrel/Squirrel.Windows,42.127141648860395
jwtk/jjwt,1.1967881944444445
lecho/hellocharts-android,32.33137197293447
ansible-semaphore/semaphore,30.163067644032925
jgraph/drawio-desktop,19.168177181418706
tensorflow/models,55.78579110360361
kamranahmedse/driver.js,151.74358974358975
FreshRSS/FreshRSS,62.84950674743893
symfony/finder,11.51891906062045
samratashok/nishang,209.85144097222224
visualfc/liteide,81.33234722222223
lancedikson/bowser,48.16865600448934
Anuken/Mindustry,12.609650885161892
abiosoft/colima,21.683012566137567
microsoft/react-native-code-push,28.711270693041527
lmenezes/cerebro,54.089329427083335
open-falcon/falcon-plus,355.36583333333334
chalk/chalk,126.21401175213676
redis/redis,19.706750678480205
Netflix/fast_jsonapi,57.53028935185185
objective-see/LuLu,82.68506321225071
fontforge/fontforge,164.29820023148147
lightningnetwork/lnd,18.06443533837146
iamkun/dayjs,17.28030193236715
sindresorhus/screenfull,178.21212448559672
matthewmueller/x-ray,1198.6384837962962
PatrickJS/MFE-starter,57.60608796296296
ptmt/react-native-macos,68.503203125
t4t5/sweetalert,88.40281925154319
airbnb/lottie-android,52.48680838477367
facebookincubator/SocketRocket,932.6481481481482
Masterminds/squirrel,202.97023842592594
microsoft/cascadia-code,51.073974247685186
signalapp/Signal-iOS,24.250419414468425
google/gson,100.79655555555557
redis/go-redis,38.449599116161615
gogo/protobuf,163.4885165895062
facebook/lexical,15.194758873456792
umano/AndroidSlidingUpPanel,88.50086474867726
uber/cadence,30.716521450617282
segmentio/kafka-go,30.33909722222222
jverdi/JVFloatLabeledTextField,0.0031712962962962966
php-fig/container,287.49824459876544
Y2Z/monolith,61.447325779727095
strongloop/loopback,86.09500578703704
msiemens/tinydb,60.23611863425926
stephencelis/SQLite.swift,161.5755541087963
flask-restful/flask-restful,33.22574305555556
juliangarnier/anime,120.52550836894589
tymondesigns/jwt-auth,64.18512152777778
cloudflare/cfssl,200.34839616402118
adobe-fonts/source-code-pro,296.33368055555553
hajimehoshi/ebiten,25.52142453703704
snare/voltron,27.504972993827156
mde/ejs,83.02858024691358
vercel/satori,6.738466325995806
moroshko/react-autosuggest,35.313957795004306
jarun/buku,66.42418229166667
Jguer/yay,28.80949868109388
gregberge/svgr,31.950911628540307
onevcat/Kingfisher,17.270795537769406
nuysoft/Mock,40.38728454415954
aksonov/react-native-router-flux,38.9789707977208
reduxjs/redux-toolkit,18.070851231386026
peachananr/onepage-scroll,78.95081886574074
vikmeup/SCLAlertView-Swift,49.29053703703704
ant-design/ant-design,4.947701945664775
postcss/autoprefixer,19.67212581137839
dimsemenov/PhotoSwipe,152.78918816137565
AlDanial/cloc,161.3151221707819
odeke-em/drive,39.66982104700855
stretchr/testify,221.66568181818184
LMMS/lmms,102.33282021604937
Nickersoft/push.js,57.88467303240741
matterport/Mask_RCNN,68.04858217592593
symfony/process,10.178427989520529
gogs/gogs,42.24707311207311
openai/openai-python,17.752781442901234
lz4/lz4,105.28043422733077
krallin/tini,55.23442878540305
nikic/PHP-Parser,43.23583796296296
springfox/springfox,163.13837647306397
microsoft/qlib,57.07278677983539
bobthecow/psysh,36.05022133925162
gorilla/mux,121.30293002136752
mledoze/countries,148.78714583333334
sindresorhus/fkill-cli,146.17719675925926
priyankavergadia/google-cloud-4-words,1.2082291666666667
johnkerl/miller,48.917860918209875
oclif/oclif,5.205336940538554
shadowsocks/shadowsocks-windows,46.866930298353914
microsoft/react-native-windows,3.3184806208452042
SonarSource/sonarqube,30.354714317976512
reactjs/react-transition-group,60.377289440883196
junegunn/fzf,33.104405332056196
gperftools/gperftools,119.20850993130227
shutterstock/rickshaw,220.7272643097643
fideloper/TrustedProxy,164.90420355902776
yujincheng08/BiliRoaming,18.856027105734768
KeepSafe/TapTargetView,80.07662931397306
SnapKit/SnapKit,188.56469486531986
rails-api/active_model_serializers,73.69598958333333
zenoamaro/react-quill,58.890733251633996
rack/rack-attack,120.71581773349436
thoughtbot/administrate,108.3601014957265
flutter/flutter,32.47907986111111
TechEmpower/FrameworkBenchmarks,189.84850694444444
tidwall/tile38,31.47728376906318
smartystreets/goconvey,281.2035506687243
apache/beam,46.02407021604938
containers/buildah,16.404035493827163
asciimoo/wuzz,359.61997974537036
prevwong/craft.js,54.612954629629634
zsh-users/zsh-completions,159.63193136070853
wangyu-/udp2raw,62.87385525173611
symfony/event-dispatcher,11.58394196279613
ccgus/fmdb,270.52037326388887
WebAssembly/wabt,57.41148039641204
Yalantis/Koloda,91.17178433641976
syncthing/syncthing,7.845371547965116
jessepollak/card,61.948649140211636
iovisor/bpftrace,69.3382550925926
sarcadass/granim.js,89.22091949588476
oldj/SwitchHosts,67.25446556712963
microsoft/azuredatastudio,16.279453792735044
gilbarbara/react-joyride,34.80658265250545
BurntSushi/xsv,19.710782154224535
exelban/stats,7.3157549939986275
rust-lang/rustlings,43.593671113547764
smicallef/spiderfoot,114.55792328042327
nodemailer/nodemailer,33.16521990740741
baldurk/renderdoc,70.67948483057526
rey5137/material,170.57060956790124
zsh-users/antigen,18.322115054869684
versatica/mediasoup,9.010237713675215
OJ/gobuster,226.29861255787037
valyala/fasthttp,48.00171464646465
jart/cosmopolitan,53.952003279320984
graphql/graphql-playground,8.033327907986111
dotnet/core,13.22507008154944
halide/Halide,206.65309368191723
mobxjs/mobx,28.59130950583736
BrowserSync/browser-sync,82.13599311985597
stylus/stylus,163.5269470164609
jgilfelt/SystemBarTint,45.08464699074074
myclabs/DeepCopy,114.83742013888889
docker/docker-ce,10.01674144603588
robbiehanson/CocoaAsyncSocket,228.70598695286196
majodev/google-webfonts-helper,22.900277777777777
dotnet/orleans,24.614816018518514
twbs/bootstrap,50.68752900170285
serbanghita/Mobile-Detect,305.77458333333334
yujiosaka/headless-chrome-crawler,9.868537402534114
red/red,492.527650462963
dtm-labs/dtm,11.214533333333334
iview/iview-admin,15.972586606002556
goldfire/howler.js,109.08724103009258
FastLED/FastLED,286.0671875
guzzle/guzzle,60.259419945987666
mozilla/mozjpeg,220.3117336309524
Shopify/draggable,147.01193287037037
google/EarlGrey,63.959587191358025
nodejs/node-gyp,74.61153240740741
NaturalNode/natural,22.119373158670033
mitsuhiko/rye,7.769116512345679
fatih/color,150.6607523148148
thephpleague/omnipay,181.43234375
sqlalchemy/sqlalchemy,17.320806175865407
nodemcu/nodemcu-firmware,83.02056674382716
apache/druid,64.54638931755831
medialize/URI.js,75.2881462191358
nanomsg/nanomsg,175.87367724867727
iview/iview,13.299942956349206
rwaldron/johnny-five,30.887848649162862
apidoc/apidoc,66.43805597643097
seatgeek/fuzzywuzzy,90.87559816919192
wechaty/wechaty,81.88917989417989
saulpw/visidata,60.51914641203704
apache/shardingsphere-elasticjob,97.64452504960319
netdata/netdata,41.66762433862434
google-deepmind/pysc2,359.7539953703704
d3/d3,22.402039568865742
osxfuse/osxfuse,43.22094173839332
hyperledger/fabric,30.864787473161567
amsul/pickadate.js,16.148694444444445
javve/list.js,19.021824845679014
necolas/react-native-web,129.67205613425926
danielmiessler/SecLists,99.36185590277778
fikovnik/ShiftIt,270.3679236111111
aws/serverless-application-model,28.82218625992063
pillarjs/path-to-regexp,75.36542735042735
cypress-io/cypress,9.730106714418822
SignalR/SignalR,106.09564142771804
MithrilJS/mithril.js,83.1107788671024
gevent/gevent,67.98478530092594
ShareX/ShareX,44.68873811728395
janpaepke/ScrollMagic,179.49917080026455
dogecoin/dogecoin,82.47609253167641
trazyn/weweChat,42.03551793981482
WordPress/gutenberg,5.244299333811511
google/web-starter-kit,69.85782407407407
beego/beego,97.12236304012345
PanJiaChen/vue-element-admin,23.405892650462963
presidentbeef/brakeman,33.47446725952571
cloudflare/quiche,71.05316724537037
github/semantic,9.61049045138889
netblue30/firejail,80.74381734006734
popcorn-official/popcorn-desktop,174.62353935185186
vercel/serve,17.579455942373293
vercel/ncc,21.19213372289973
lua/lua,236.31525752314815
mattboldt/typed.js,113.11957649410773
Chocobozzz/PeerTube,18.33248976934524
electron/electron,2.849045018973309
panjf2000/ants,139.94668455387205
java-decompiler/jd-gui,100.29253199891066
vega/vega,20.911304040713507
qvacua/vimr,8.974094802783009
imsnif/bandwhich,64.20330387205387
taosdata/TDengine,10.068938712522046
mrdoob/stats.js,132.01850154320988
FormidableLabs/spectacle,49.10779105950213
vuejs/vue-class-component,60.96812902576489
rust-lang/rustfmt,33.377931511674724
beefproject/beef,173.47736689814815
ValveSoftware/openvr,54.95069781144781
sdkman/sdkman-cli,31.885162387766556
gcanti/io-ts,20.29226344797178
apache/openwhisk,854.0107523148148
snail007/goproxy,12.994421296296297
nagadomi/waifu2x,419.57024884259255
NLog/NLog,27.639773466214308
b4winckler/macvim,84.67005787037037
jerryjliu/llama_index,1.8202163938492062
adobe-fonts/source-han-sans,142.3790121187364
lebinh/ngxtop,2447.8873148148145
day8/re-frame,75.842421875
encode/uvicorn,33.01693737139918
gokcehan/lf,66.82484027777778
lib/pq,89.83788986354777
statsmodels/statsmodels,104.52886140046297
ninja-build/ninja,171.1886268939394
SublimeText/Spacegray,175.08365972222222
developit/htm,91.05827469135802
GavinZhuLei/vue-form-making,82.02858024691358
FormidableLabs/webpack-dashboard,112.02590119949495
Azure/azure-quickstart-templates,57.26075810185185
dhg/Skeleton,184.33812037037035
ethereum/go-ethereum,18.976350766373717
BurntSushi/ripgrep,26.77663586182336
pa7/heatmap.js,616.677638888889
huggingface/pytorch-image-models,32.41889684606482
Yalantis/uCrop,124.85137152777777
LMAX-Exchange/disruptor,202.49138977920225
cucumber/cucumber-ruby,139.80074768518517
CoderMJLee/MJExtension,116.77668300653595
openstf/stf,100.55547598379628
Shopify/polaris,3.493372808277258
NodeBB/NodeBB,11.067731203703703
rsms/inter,32.10781405472637
peers/peerjs,88.5291440696649
tweepy/tweepy,119.97015817901234
facebook/react,33.70411895313681
alrra/browser-logos,8.78254632791945
google/model-viewer,33.504725934661074
cockpit-project/cockpit,9.852404718812297
healthchecks/healthchecks,46.691169217687076
magicalpanda/MagicalRecord,73.5140162037037
facebook/zstd,42.78086022079771
cmderdev/cmder,114.37192853009259
thephpleague/flysystem,238.81153703703706
daimajia/NumberProgressBar,58.82512152777778
kevinzhow/PNChart,0.20668981481481483
open-mmlab/mmsegmentation,26.943896228545622
denisidoro/navi,19.889176994301994
tiangolo/sqlmodel,61.82947723765432
infernojs/inferno,14.942229707628824
avast/retdec,364.3301319444444
doctrine/cache,71.85239316239316
path/FastImageCache,138.7606539351852
weaveworks/weave,29.971034315565564
boostorg/boost,53.00999074074074
rethinkdb/rethinkdb,50.39737466931217
99designs/aws-vault,35.803115530303025
spencermountain/compromise,49.06624118165785
facebook/prophet,161.36917592592593
vercel/micro,41.550990740740744
phar-io/version,226.91578559027778
desandro/masonry,88.03559523809524
yonaskolb/XcodeGen,31.13575361893584
horst3180/arc-theme,47.98320286195286
google/jsonnet,92.89450027233117
projectdiscovery/katana,44.445844907407405
neo4j/neo4j,24.75825932446531
rt2zz/redux-persist,128.2879555976431
vadimdemedes/ink,45.87289753401361
git-up/GitUp,77.19544775132276
wbkd/react-flow,5.538115380658437
google/brotli,164.10867091049383
uber/kraken,109.47444444444444
SeleniumHQ/selenium,41.700888915805336
magicmonty/bash-git-prompt,95.96758033769062
encode/starlette,35.68613834422658
gunthercox/ChatterBot,25.197482979302833
hashicorp/consul,8.324369329480488
robbiehanson/XMPPFramework,657.8291319444444
symfony/translation,8.695115975350351
Activiti/Activiti,9.173986029480362
EduardoPires/EquinoxProject,262.8510185185185
airbnb/lottie-ios,39.72099062689739
Koenkk/zigbee2mqtt,22.300518276270456
redis/redis-py,13.807710148874364
square/PonyDebugger,235.71120370370372
seajs/seajs,51.76153594771242
lra/mackup,95.28032203159042
claudiodangelis/qrcp,51.81110835537919
commonsguy/cw-omnibus,51.919295304232804
SwiftyJSON/SwiftyJSON,82.46219502314815
jitsi/jitsi-meet,35.74417697811448
sourcegraph/sourcegraph,9.621874095775462
traefik/traefik,7.367306214432317
Flipboard/FLAnimatedImage,303.7516015625
ampproject/amphtml,3.606460842499768
tylertreat/comcast,56.079537037037035
gwuhaolin/livego,120.9382417929293
pachyderm/pachyderm,6.559514170610773
orf/gping,28.281265211640207
pyenv/pyenv,28.41095761684303
elixir-lang/elixir,28.56206840445518
influxdata/influxdb,43.81728760822511
ecomfe/zrender,42.86994799817423
vuejs/vue-cli,13.532170664983164
TadasBaltrusaitis/OpenFace,61.2720200617284
Alamofire/Alamofire,34.33408126218324
sindresorhus/ky,30.756265497489014
YoKeyword/Fragmentation,24.348683748403573
stanfordnlp/CoreNLP,93.88570245726494
NLPchina/elasticsearch-sql,14.961591838931957
coreybutler/nvm-windows,173.49954796810698
jasmine/jasmine,62.16405404908877
RangiLyu/nanodet,106.37124131944444
bchavez/Bogus,20.778505203212063
DmitryBaranovskiy/raphael,243.59724074074074
CoderMJLee/MJRefresh,77.08525744494496
balderdashy/waterline,75.96918209876543
hamcrest/hamcrest-php,665.5081288580247
getlantern/lantern,22.34204544632523
adam-p/markdown-here,141.93546296296296
connors/photon,2.5996469907407405
mybatis/generator,450.90534606481475
gvergnaud/ts-pattern,25.09376851851852
kaminari/kaminari,77.93741126543209
zhihu/Matisse,63.65702215608466
facebook/relay,35.462878234805316
mixn/carbon-now-cli,295.81628472222224
nhn/tui.chart,30.37533209701179
apache/echarts,27.580527356902355
realm/jazzy,54.83785700031928
tonsky/datascript,30.87383301767677
jquery/jquery,176.41971395502642
ajaxorg/ace,9.194790426587302
electronicarts/EASTL,57.1776936728395
hybridgroup/gobot,77.2310596707819
shentao/vue-multiselect,75.44346405228758
fatedier/frp,32.728974673202615
GoogleChrome/lighthouse-ci,24.757238600628934
robertdavidgraham/masscan,269.80680439814813
snipe/snipe-it,15.58843424322591
shazow/ssh-chat,183.8109332912458
drakeet/MultiType,50.852094907407405
acaudwell/Gource,247.2323237179487
pallets/werkzeug,57.37433183183183
mail-in-a-box/mailinabox,123.05585324074075
StackExchange/StackExchange.Redis,49.08391557355967
gcanti/fp-ts,13.035027751473065
swc-project/swc,4.077170786535633
denoland/deno,7.688669746709519
matthew-andrews/isomorphic-fetch,22.307771990740743
scala/scala,52.98964550264551
alexazhou/VeryNginx,12.809770061728395
DaveGamble/cJSON,53.93193029835391
jorgebucaran/hyperapp,36.187494907407405
JetBrains/kotlin,17.649535707956762
jasontaylordev/CleanArchitecture,126.14506558641973
PHPOffice/PHPWord,162.33517636684306
auth0/java-jwt,53.65440837639966
aws/aws-sdk-js,1.9727536936453653
xmartlabs/XLForm,164.3787716049383
dropwizard/dropwizard,21.55371424010217
jgraph/drawio,3.1046518572842725
iperov/DeepFaceLive,17.733808210784314
eligrey/FileSaver.js,112.55678596866098
danielgindi/Charts,82.86928208590534
NodeOS/NodeOS,16.810413049768517
ZipArchive/ZipArchive,70.1970759936766
Cyan4973/xxHash,143.1269922504026
rtyley/bfg-repo-cleaner,322.93306568287034
PanJiaChen/vue-admin-template,114.01695859053497
domlysz/BlenderGIS,276.2138483796296
jiaaro/pydub,77.61799729938272
rollup/rollup,6.845852277690426
journeyapps/zxing-android-embedded,260.9970008680555
novus/nvd3,155.36314814814816
wkentaro/labelme,31.151748787477953
mayswind/AriaNg,73.66381467864925
hashicorp/terraform-provider-aws,7.446974919728196
svg/svgo,66.96350805733618
codemirror/codemirror5,26.844853372233178
kylemanna/docker-openvpn,519.4446412037037
jquense/react-big-calendar,14.117807521903623
Project-OSRM/osrm-backend,84.66019987535613
krzyzanowskim/CryptoSwift,53.09291063850309
Spotifyd/spotifyd,27.931141034327013
kefranabg/readme-md-generator,14.239694251543208
kulshekhar/ts-jest,20.03146895087236
apache/apisix,30.967015023602034
jonsuh/hamburgers,157.423152281746
yuliskov/SmartTubeNext,5.539215509259258
sindresorhus/caprine,23.392511757789535
technomancy/leiningen,110.88542576058201
sindresorhus/ora,70.96145750661375
akavel/up,122.85348572530863
hashicorp/serf,159.12404658564813
microsoft/playwright,11.935948766797772
hackware1993/MagicIndicator,138.241492003367
sensepost/objection,18.667726566463724
TryGhost/node-sqlite3,61.18664212962963
szimek/signature_pad,79.9946941872428
powerline/powerline,133.93099206349208
microsoft/TypeScript,17.990184162062615
plasma-umass/scalene,18.418871064814812
kubernetes/autoscaler,9.73902505446623
neovim/neovim,76.67151279956427
kelseyhightower/confd,34.09958852985639
capistrano/capistrano,89.10786159003833
neuecc/UniRx,76.43463686342592
mutualmobile/MMDrawerController,52.831553596866094
spatie/laravel-backup,11.192412781084656
streamich/react-use,5.240381524417562
apache/dubbo,36.59168006138161
mediaelement/mediaelement,45.227507489106756
89luca89/distrobox,17.22284090909091
alyssaxuu/screenity,56.19869708994708
vuejs/vue-router,28.99434456928839
Miserlou/Zappa,102.75763194444444
daimajia/AndroidSwipeLayout,13.99747889433551
popcorn-time/popcorn-app,4.007048611111111
linuxserver/Heimdall,27.526754502790457
cymcsg/UltimateRecyclerView,23.021222511574077
chenglou/react-motion,55.93485339506173
nektos/act,29.184671217827997
carloscuesta/gitmoji,51.01243827160494
shadowsocks/ShadowsocksX-NG,88.29498098544974
github/gh-ost,50.09725231481482
ramsey/uuid,47.252520359214635
openalpr/openalpr,152.45428819444444
phoenixframework/phoenix,94.11037037037038
opencv/opencv,64.6497355324074
mrniko/netty-socketio,177.34952020202022
Carthage/Carthage,41.901589105339106
golang/protobuf,66.45604571759259
python-visualization/folium,127.39552938808374
Akryum/vue-virtual-scroller,53.28531001984127
BlackrockDigital/startbootstrap,63.00824074074074
hybridgroup/gocv,59.43770672582304
qiao/PathFinding.js,152.28306712962964
mmistakes/minimal-mistakes,25.293295948049817
minio/minio,6.618209055686893
cameron314/concurrentqueue,612.0674594907408
twbs/ratchet,80.21433641975308
jpillora/chisel,106.1501728128991
clojure/clojurescript,34.16632908950617
googollee/go-socket.io,134.18729271885522
kamranahmedse/git-standup,128.10278935185184
z-song/laravel-admin,28.910721786097696
reactiveui/refit,63.52408706952567
guzzle/psr7,77.03801922582305
MatthewYork/DateTools,112.59867872807018
symfony/var-dumper,8.022104345789243
fkling/astexplorer,27.247130353009258
abraunegg/onedrive,32.65543494152047
gephi/gephi,262.6061078960906
sameersbn/docker-gitlab,6.057907808750081
lanpa/tensorboardX,126.78829034391534
Unitech/pm2,26.480972416744475
microsoft/cpprestsdk,93.74592438271604
ytisf/theZoo,273.507974537037
danielgatis/rembg,29.619684927983542
cssinjs/jss,36.52755439814815
openframeworks/openFrameworks,231.0725925925926
gcla/termshark,196.50514274691355
google/flatbuffers,96.05340890522876
rakyll/hey,229.10834876543208
metafizzy/infinite-scroll,161.40171585648147
mathjax/MathJax,83.39837841130604
google/material-design-icons,142.3003163580247
google/googletest,299.5003395061728
developit/unfetch,133.7644458912037
inversify/InversifyJS,29.9682903665652
tristanhimmelman/ObjectMapper,36.640448768343816
styled-components/styled-components,16.39116139069264
go-kit/kit,212.2667824074074
mastodon/mastodon,11.031248481230099
seaweedfs/seaweedfs,13.061515419020717
magit/magit,89.13885635635636
audacity/audacity,78.08473473473474
grpc/grpc,11.647963048696845
google/traceur-compiler,23.294818948412697
qishibo/AnotherRedisDesktopManager,35.93178293350169
Terry-Mao/goim,872.5453587962962
wagerfield/parallax,131.3995439814815
serilog/serilog,159.37335431134258
google/tsunami-security-scanner,67.17264910130719
swagger-api/swagger-core,39.67123153073286
shadcn/ui,18.997200126262626
sschmid/Entitas,25.349983116717638
benoitc/gunicorn,131.00497685185186
ray-project/ray,32.33993891460905
blue-yonder/tsfresh,172.4547974537037
microsoft/playwright-python,14.891784211159212
semantic-release/semantic-release,8.350617926954731
SocketCluster/socketcluster,73.90762408484066
liaohuqiu/android-Ultra-Pull-To-Refresh,41.85559523809524
airbnb/epoxy,33.227632789039035
facebook/flow,10.255207088021566
daimajia/AndroidViewAnimations,121.16945891203704
evilsocket/opensnitch,38.844988425925926
ossrs/srs,45.29261857966457
styled-components/polished,21.56372344771242
chenshuo/muduo,160.4809266067538
LeaVerou/awesomplete,316.3240185185185
BoltsFramework/Bolts-ObjC,103.04397990319865
facebook/fresco,66.14316858747044
krzysztofzablocki/Sourcery,29.0858329248366
metafizzy/zdog,38.88075520833333
laurent22/joplin,7.071904201693471
blakeblackshear/frigate,15.80647552910053
marionettejs/backbone.marionette,35.48997985810486
KnuffApp/Knuff,523.0648842592592
aleju/imgaug,138.19925925925926
transitive-bullshit/chatgpt-api,1.6428924566768603
glushchenko/fsnotes,7.713471746575341
symfony/console,7.254238732862697
rmax/scrapy-redis,662.3415663580247
lipis/flag-icons,49.90123557204465
niieani/bash-oo-framework,472.3488888888889
Instagram/IGListKit,126.21735853909466
pbatard/rufus,55.83428697612086
mxcl/PromiseKit,42.385592303240735
metafizzy/flickity,108.2015413647343
AdguardTeam/AdGuardHome,11.675532624421296
tsenart/vegeta,53.704001473063975
OrchardCMS/OrchardCore,151.2911011904762
jsdom/jsdom,41.46575121252204
robinmoisson/staticrypt,33.58261396011396
tj/git-extras,156.90251851851852
microsoft/FASTER,14.280186853520187
hugsy/gef,143.20573660714288
jondot/hygen,27.17288896478446
JakubOnderka/PHP-Console-Highlighter,354.243587962963
google/automl,50.0541087962963
SVG-Edit/svgedit,111.5725068392256
romaonthego/RESideMenu,58.65929398148148
symfony/debug,25.99970205026455
rancher/rancher,3.2438438460601287
kyleconroy/sqlc,50.287626028806585
pocoproject/poco,100.71831627680312
microsoft/botframework-sdk,24.060732349537034
babel/babel,7.679459608338285
doctrine/event-manager,316.87366203703704
kishikawakatsumi/KeychainAccess,75.07894212962962
facebook/react-native,11.303064152241008
microsoft/PowerToys,17.508087009803923
square/crossfilter,82.91240663580247
sirupsen/logrus,98.06942772633745
arrow-kt/arrow,50.07098822892041
angular/angular-cli,3.659393254896863
quartz-scheduler/quartz,496.99868827160486
shadowsocks/shadowsocks-rust,17.90846652560764
PyMySQL/PyMySQL,179.55004861111112
koreader/koreader,16.418938677362707
google/benchmark,106.99230930335098
aria2/aria2,97.94241056397307
dmlc/dgl,53.46771556712963
gocd/gocd,44.11046018518518
zxing/zxing,119.96676045657726
centrifugal/centrifugo,29.173672839506178
cython/cython,30.356199494949493
lovell/sharp,30.998418034511786
apple/foundationdb,10.09833302605703
sammchardy/python-binance,137.21318865740741
checkstyle/checkstyle,57.45976247617103
nfl/react-helmet,587.1230671296297
sindresorhus/github-markdown-css,485.2994295634921
tesseract-ocr/tessdata,1031.9777430555555
folke/lazy.nvim,2.654774354186119
p0deje/Maccy,39.725392405626785
apache/shenyu,131.37046875000001
